iter,time,Atmosphere0,CCrust0,LMantle0,OCrust0,Oceans0,UMantle0,Erosion0,Erosion1,Erosion2,WindErosion0,WindErosion1,Subduction0,Subduction1,Volcanism0,Volcanism1,Volcanism2,Precipitation0,Rainout0,Rainout1,CometDelivery0,Convection0,HydrothermalCirculation0
638000,3190,2.7663965e+09,1.44628e+18,1.7524457e+21,5.5422619e+18,9.5194522e+13,6.7352631e+20,8.2380842e+09,0,0,553279.31,6.2958097e+08,5.2651488e+10,2.7711309e+09,1.14157e+09,4.5662801e+10,5.940494e+09,6.2489553e+08,83248.65,477472.04,10200006,5.8386664e+09,4759723.9
640000,3200,2.7663965e+09,1.4473148e+18,1.7524447e+21,5.5422628e+18,9.5198712e+13,6.7352639e+20,8.2439785e+09,0,0,553279.31,6.3041963e+08,5.2651497e+10,2.7711314e+09,1.1415702e+09,4.5662806e+10,5.9404905e+09,6.2573336e+08,82613.166,478107.52,10200006,5.838952e+09,4759933.3
642000,3210,2.7663965e+09,1.4483496e+18,1.7524437e+21,5.5422637e+18,9.5202901e+13,6.7352647e+20,8.2498727e+09,0,0,553279.31,6.312583e+08,5.2651505e+10,2.7711318e+09,1.1415703e+09,4.5662812e+10,5.9404871e+09,6.2657119e+08,81977.683,478743.01,10200005,5.8392356e+09,4760142.8
644000,3220,2.7663965e+09,1.4493844e+18,1.7524427e+21,5.5422645e+18,9.520709e+13,6.7352655e+20,8.2557668e+09,0,0,553279.31,6.3209697e+08,5.2651513e+10,2.7711323e+09,1.1415704e+09,4.5662817e+10,5.9404837e+09,6.2740902e+08,81342.199,479378.49,10200005,5.8395171e+09,4760352.3
646000,3230,2.7663965e+09,1.4504191e+18,1.7524417e+21,5.5422653e+18,9.5211279e+13,6.7352663e+20,8.2616608e+09,0,0,553279.31,6.3293563e+08,5.265152e+10,2.7711327e+09,1.1415706e+09,4.5662822e+10,5.9404802e+09,6.2824685e+08,80706.716,480013.97,10200005,5.8397967e+09,4760561.7
648000,3240,2.7663965e+09,1.4514539e+18,1.7524407e+21,5.5422661e+18,9.5215468e+13,6.735267e+20,8.2675547e+09,0,0,553279.31,6.337743e+08,5.2651528e+10,2.771133e+09,1.1415707e+09,4.5662827e+10,5.9404768e+09,6.2908468e+08,80071.232,480649.46,10200004,5.8400742e+09,4760771.2
650000,3250,2.7663965e+09,1.4524886e+18,1.7524397e+21,5.5422668e+18,9.5219657e+13,6.7352677e+20,8.2734485e+09,0,0,553279.31,6.3461297e+08,5.2651535e+10,2.7711334e+09,1.1415708e+09,4.5662832e+10,5.9404734e+09,6.2992251e+08,79435.749,481284.94,10200004,5.8403498e+09,4760980.6
652000,3260,2.7663965e+09,1.4535233e+18,1.7524387e+21,5.5422675e+18,9.5223846e+13,6.7352683e+20,8.2793422e+09,0,0,553279.31,6.3545163e+08,5.2651541e+10,2.7711337e+09,1.1415709e+09,4.5662836e+10,5.94047e+09,6.3076034e+08,78800.265,481920.42,10200004,5.8406234e+09,4761190.1
654000,3270,2.7663965e+09,1.454558e+18,1.7524377e+21,5.5422681e+18,9.5228035e+13,6.735269e+20,8.2852358e+09,0,0,553279.31,6.362903e+08,5.2651547e+10,2.7711341e+09,1.141571e+09,4.566284e+10,5.9404667e+09,6.3159817e+08,78164.782,482555.91,10200003,5.840895e+09,4761399.5
656000,3280,2.7663965e+09,1.4555926e+18,1.7524367e+21,5.5422687e+18,9.5232224e+13,6.7352696e+20,8.2911293e+09,0,0,553279.31,6.3712897e+08,5.2651553e+10,2.7711344e+09,1.1415711e+09,4.5662845e+10,5.9404633e+09,6.32436e+08,77529.299,483191.39,10200003,5.8411647e+09,4761609
658000,3290,2.7663965e+09,1.4566273e+18,1.7524357e+21,5.5422693e+18,9.5236414e+13,6.7352702e+20,8.2970227e+09,0,0,553279.31,6.3796763e+08,5.2651559e+10,2.7711347e+09,1.1415712e+09,4.5662849e+10,5.9404599e+09,6.3327383e+08,76893.815,483826.88,10200003,5.8414325e+09,4761818.5
660000,3300,2.7663965e+09,1.4576619e+18,1.7524347e+21,5.5422699e+18,9.5240603e+13,6.7352707e+20,8.302916e+09,0,0,553279.31,6.388063e+08,5.2651564e+10,2.7711349e+09,1.1415713e+09,4.5662852e+10,5.9404566e+09,6.3411166e+08,76258.332,484462.36,10200003,5.8416983e+09,4762027.9
662000,3310,2.7663965e+09,1.4586965e+18,1.7524337e+21,5.5422704e+18,9.5244792e+13,6.7352713e+20,8.3088093e+09,0,0,553279.31,6.3964497e+08,5.2651569e+10,2.7711352e+09,1.1415714e+09,4.5662856e+10,5.9404532e+09,6.3494949e+08,75622.848,485097.84,10200003,5.8419622e+09,4762237.4
664000,3320,2.7663965e+09,1.4597311e+18,1.7524327e+21,5.5422709e+18,9.5248981e+13,6.7352718e+20,8.3147025e+09,0,0,553279.31,6.4048363e+08,5.2651573e+10,2.7711354e+09,1.1415715e+09,4.5662859e+10,5.9404499e+09,6.3578732e+08,74987.365,485733.33,10200002,5.8422242e+09,4762446.8
666000,3330,2.7663965e+09,1.4607657e+18,1.7524317e+21,5.5422713e+18,9.525317e+13,6.7352722e+20,8.3205956e+09,0,0,553279.31,6.413223e+08,5.2651578e+10,2.7711357e+09,1.1415716e+09,4.5662863e+10,5.9404466e+09,6.3662515e+08,74351.881,486368.81,10200002,5.8424844e+09,4762656.3
668000,3340,2.7663965e+09,1.4618003e+18,1.7524308e+21,5.5422717e+18,9.5257359e+13,6.7352727e+20,8.3264887e+09,0,0,553279.31,6.4216097e+08,5.2651582e+10,2.7711359e+09,1.1415716e+09,4.5662866e+10,5.9404433e+09,6.3746298e+08,73716.398,487004.29,10200002,5.8427426e+09,4762865.7
670000,3350,2.7663965e+09,1.4628349e+18,1.7524298e+21,5.5422721e+18,9.5261548e+13,6.7352731e+20,8.3323817e+09,0,0,553279.31,6.4299963e+08,5.2651585e+10,2.7711361e+09,1.1415717e+09,4.5662869e+10,5.94044e+09,6.3830081e+08,73080.914,487639.78,10200002,5.842999e+09,4763075.2
672000,3360,2.7663965e+09,1.4638695e+18,1.7524288e+21,5.5422725e+18,9.5265737e+13,6.7352735e+20,8.3382746e+09,0,0,553279.31,6.438383e+08,5.2651589e+10,2.7711362e+09,1.1415718e+09,4.5662871e+10,5.9404367e+09,6.3913864e+08,72445.431,488275.26,10200002,5.8432535e+09,4763284.7
674000,3370,2.7663965e+09,1.464904e+18,1.7524278e+21,5.5422728e+18,9.5269926e+13,6.7352739e+20,8.3441675e+09,0,0,553279.31,6.4467697e+08,5.2651592e+10,2.7711364e+09,1.1415718e+09,4.5662874e+10,5.9404334e+09,6.3997647e+08,71809.947,488910.74,10200002,5.8435061e+09,4763494.1
676000,3380,2.7663965e+09,1.4659386e+18,1.7524269e+21,5.5422731e+18,9.5274116e+13,6.7352742e+20,8.3500603e+09,0,0,553279.31,6.4551563e+08,5.2651595e+10,2.7711366e+09,1.1415719e+09,4.5662876e+10,5.9404301e+09,6.408143e+08,71174.464,489546.23,10200002,5.843757e+09,4763703.6
678000,3390,2.7663965e+09,1.4669731e+18,1.7524259e+21,5.5422734e+18,9.5278305e+13,6.7352746e+20,8.355953e+09,0,0,553279.31,6.463543e+08,5.2651597e+10,2.7711367e+09,1.141572e+09,4.5662878e+10,5.9404268e+09,6.4165213e+08,70538.981,490181.71,10200002,5.8440059e+09,4763913
680000,3400,2.7663965e+09,1.4680076e+18,1.7524249e+21,5.5422737e+18,9.5282494e+13,6.7352749e+20,8.3618457e+09,0,0,553279.31,6.4719297e+08,5.26516e+10,2.7711368e+09,1.141572e+09,4.566288e+10,5.9404236e+09,6.4248996e+08,69903.497,490817.19,10200001,5.8442531e+09,4764122.5
682000,3410,2.7663965e+09,1.4690421e+18,1.752424e+21,5.5422739e+18,9.5286683e+13,6.7352752e+20,8.3677384e+09,0,0,553279.31,6.4803163e+08,5.2651602e+10,2.7711369e+09,1.1415721e+09,4.5662882e+10,5.9404203e+09,6.4332779e+08,69268.014,491452.68,10200001,5.8444984e+09,4764331.9
684000,3420,2.7663965e+09,1.4700766e+18,1.752423e+21,5.5422741e+18,9.5290872e+13,6.7352754e+20,8.373631e+09,0,0,553279.31,6.488703e+08,5.2651604e+10,2.771137e+09,1.1415721e+09,4.5662884e+10,5.940417e+09,6.4416562e+08,68632.53,492088.16,10200001,5.844742e+09,4764541.4
686000,3430,2.7663965e+09,1.4711111e+18,1.7524221e+21,5.5422743e+18,9.5295061e+13,6.7352756e+20,8.3795235e+09,0,0,553279.31,6.4970897e+08,5.2651606e+10,2.7711371e+09,1.1415721e+09,4.5662886e+10,5.9404138e+09,6.4500345e+08,67997.047,492723.64,10200001,5.8449837e+09,4764750.9
688000,3440,2.7663965e+09,1.4721456e+18,1.7524211e+21,5.5422744e+18,9.529925e+13,6.7352758e+20,8.385416e+09,0,0,553279.31,6.5054763e+08,5.2651607e+10,2.7711372e+09,1.1415722e+09,4.5662887e+10,5.9404106e+09,6.4584128e+08,67361.563,493359.13,10200001,5.8452237e+09,4764960.3
690000,3450,2.7663965e+09,1.4731801e+18,1.7524202e+21,5.5422745e+18,9.5303439e+13,6.735276e+20,8.3913085e+09,0,0,553279.31,6.513863e+08,5.2651608e+10,2.7711373e+09,1.1415722e+09,4.5662888e+10,5.9404074e+09,6.4667911e+08,66726.08,493994.61,10200001,5.8454618e+09,4765169.8
692000,3460,2.7663965e+09,1.4742146e+18,1.7524192e+21,5.5422747e+18,9.5307628e+13,6.7352762e+20,8.3972009e+09,0,0,553279.31,6.5222497e+08,5.2651609e+10,2.7711373e+09,1.1415722e+09,4.5662889e+10,5.9404041e+09,6.4751694e+08,66090.596,494630.09,10200001,5.8456982e+09,4765379.2
694000,3470,2.7663965e+09,1.475249e+18,1.7524183e+21,5.5422747e+18,9.5311818e+13,6.7352763e+20,8.4030932e+09,0,0,553279.31,6.5306363e+08,5.265161e+10,2.7711374e+09,1.1415723e+09,4.566289e+10,5.9404009e+09,6.4835477e+08,65455.113,495265.58,10200001,5.8459329e+09,4765588.7
696000,3480,2.7663965e+09,1.4762835e+18,1.7524173e+21,5.5422748e+18,9.5316007e+13,6.7352764e+20,8.4089856e+09,0,0,553279.31,6.539023e+08,5.265161e+10,2.7711374e+09,1.1415723e+09,4.5662891e+10,5.9403977e+09,6.491926e+08,64819.63,495901.06,10200001,5.8461658e+09,4765798.2
698000,3490,2.7663965e+09,1.477318e+18,1.7524164e+21,5.5422748e+18,9.5320196e+13,6.7352765e+20,8.4148779e+09,0,0,553279.31,6.5474097e+08,5.2651611e+10,2.7711374e+09,1.1415723e+09,4.5662892e+10,5.9403945e+09,6.5003043e+08,64184.146,496536.54,10200001,5.8463969e+09,4766007.6
700000,3500,2.7663965e+09,1.4783524e+18,1.7524155e+21,5.5422748e+18,9.5324385e+13,6.7352766e+20,8.4207701e+09,0,0,553279.31,6.5557963e+08,5.2651611e+10,2.7711374e+09,1.1415723e+09,4.5662892e+10,5.9403914e+09,6.5086826e+08,63548.663,497172.03,10200001,5.8466264e+09,4766217.1
702000,3510,2.7663965e+09,1.4793868e+18,1.7524145e+21,5.5422748e+18,9.5328574e+13,6.7352766e+20,8.4266623e+09,0,0,553279.31,6.564183e+08,5.2651611e+10,2.7711374e+09,1.1415723e+09,4.5662892e+10,5.9403882e+09,6.5170609e+08,62913.179,497807.51,10200001,5.846854e+09,4766426.5
704000,3520,2.7663965e+09,1.4804213e+18,1.7524136e+21,5.5422748e+18,9.5332763e+13,6.7352766e+20,8.4325545e+09,0,0,553279.31,6.5725697e+08,5.2651611e+10,2.7711374e+09,1.1415723e+09,4.5662892e+10,5.940385e+09,6.5254392e+08,62277.696,498442.99,10200001,5.84708e+09,4766636
706000,3530,2.7663965e+09,1.4814557e+18,1.7524126e+21,5.5422747e+18,9.5336952e+13,6.7352766e+20,8.4384467e+09,0,0,553279.31,6.5809563e+08,5.265161e+10,2.7711374e+09,1.1415723e+09,4.5662892e+10,5.9403819e+09,6.5338175e+08,61642.212,499078.48,10200001,5.8473043e+09,4766845.4
708000,3540,2.7663965e+09,1.4824901e+18,1.7524117e+21,5.5422747e+18,9.5341141e+13,6.7352766e+20,8.4443388e+09,0,0,553279.31,6.589343e+08,5.2651609e+10,2.7711373e+09,1.1415723e+09,4.5662892e+10,5.9403787e+09,6.5421958e+08,61006.729,499713.96,10200001,5.8475269e+09,4767054.9
710000,3550,2.7663965e+09,1.4835245e+18,1.7524108e+21,5.5422746e+18,9.534533e+13,6.7352765e+20,8.4502309e+09,0,0,553279.31,6.5977297e+08,5.2651608e+10,2.7711373e+09,1.1415723e+09,4.5662892e+10,5.9403756e+09,6.5505741e+08,60371.245,500349.45,10200001,5.8477478e+09,4767264.4
712000,3560,2.7663965e+09,1.4845589e+18,1.7524099e+21,5.5422745e+18,9.5349519e+13,6.7352765e+20,8.4561229e+09,0,0,553279.31,6.6061163e+08,5.2651607e+10,2.7711372e+09,1.1415723e+09,4.5662891e+10,5.9403724e+09,6.5589524e+08,59735.762,500984.93,10200001,5.847967e+09,4767473.8
714000,3570,2.7663965e+09,1.4855933e+18,1.7524089e+21,5.5422743e+18,9.5353709e+13,6.7352764e+20,8.4620149e+09,0,0,553279.31,6.614503e+08,5.2651606e+10,2.7711372e+09,1.1415723e+09,4.5662891e+10,5.9403693e+09,6.5673307e+08,59100.279,501620.41,10200000,5.8481845e+09,4767683.3
716000,3580,2.7663965e+09,1.4866277e+18,1.752408e+21,5.5422742e+18,9.5357898e+13,6.7352763e+20,8.4679069e+09,0,0,553279.31,6.6228897e+08,5.2651605e+10,2.7711371e+09,1.1415722e+09,4.566289e+10,5.9403662e+09,6.575709e+08,58464.795,502255.9,10200000,5.8484004e+09,4767892.7
718000,3590,2.7663965e+09,1.4876621e+18,1.7524071e+21,5.542274e+18,9.5362087e+13,6.7352761e+20,8.4737989e+09,0,0,553279.31,6.6312763e+08,5.2651603e+10,2.771137e+09,1.1415722e+09,4.5662889e+10,5.9403631e+09,6.5840873e+08,57829.312,502891.38,10200000,5.8486146e+09,4768102.2
720000,3600,2.7663965e+09,1.4886965e+18,1.7524062e+21,5.5422738e+18,9.5366276e+13,6.735276e+20,8.4796908e+09,0,0,553279.31,6.639663e+08,5.2651601e+10,2.7711369e+09,1.1415722e+09,4.5662888e+10,5.94036e+09,6.5924656e+08,57193.828,503526.86,10200000,5.8488271e+09,4768311.6
722000,3610,2.7663965e+09,1.4897309e+18,1.7524053e+21,5.5422736e+18,9.5370465e+13,6.7352758e+20,8.4855828e+09,0,0,553279.31,6.6480497e+08,5.2651599e+10,2.7711368e+09,1.1415722e+09,4.5662887e+10,5.9403569e+09,6.6008439e+08,56558.345,504162.35,10200000,5.8490381e+09,4768521.1
724000,3620,2.7663965e+09,1.4907653e+18,1.7524044e+21,5.5422734e+18,9.5374654e+13,6.7352756e+20,8.4914746e+09,0,0,553279.31,6.6564363e+08,5.2651597e+10,2.7711367e+09,1.1415721e+09,4.5662885e+10,5.9403538e+09,6.6092222e+08,55922.861,504797.83,10200000,5.8492474e+09,4768730.6
726000,3630,2.7663965e+09,1.4917997e+18,1.7524035e+21,5.5422731e+18,9.5378843e+13,6.7352754e+20,8.4973665e+09,0,0,553279.31,6.664823e+08,5.2651595e+10,2.7711366e+09,1.1415721e+09,4.5662884e+10,5.9403507e+09,6.6176005e+08,55287.378,505433.31,10200000,5.849455e+09,4768940
728000,3640,2.7663965e+09,1.492834e+18,1.7524025e+21,5.5422728e+18,9.5383032e+13,6.7352751e+20,8.5032583e+09,0,0,553279.31,6.6732097e+08,5.2651592e+10,2.7711364e+09,1.1415721e+09,4.5662882e+10,5.9403476e+09,6.6259788e+08,54651.894,506068.8,10200000,5.8496611e+09,4769149.5
730000,3650,2.7663965e+09,1.4938684e+18,1.7524016e+21,5.5422726e+18,9.5387221e+13,6.7352749e+20,8.5091502e+09,0,0,553279.31,6.6815963e+08,5.2651589e+10,2.7711363e+09,1.141572e+09,4.566288e+10,5.9403445e+09,6.6343571e+08,54016.411,506704.28,10200000,5.8498656e+09,4769358.9
732000,3660,2.7663965e+09,1.4949028e+18,1.7524007e+21,5.5422723e+18,9.5391411e+13,6.7352746e+20,8.5150419e+09,0,0,553279.31,6.689983e+08,5.2651586e+10,2.7711361e+09,1.141572e+09,4.5662879e+10,5.9403415e+09,6.6427354e+08,53380.927,507339.76,10200000,5.8500684e+09,4769568.4
734000,3670,2.7663965e+09,1.4959371e+18,1.7523998e+21,5.5422719e+18,9.53956e+13,6.7352743e+20,8.5209337e+09,0,0,553279.31,6.6983697e+08,5.2651583e+10,2.771136e+09,1.1415719e+09,4.5662876e+10,5.9403384e+09,6.6511137e+08,52745.444,507975.25,10200000,5.8502697e+09,4769777.8
736000,3680,2.7663965e+09,1.4969715e+18,1.7523989e+21,5.5422716e+18,9.5399789e+13,6.735274e+20,8.5268254e+09,0,0,553279.31,6.7067563e+08,5.265158e+10,2.7711358e+09,1.1415719e+09,4.5662874e+10,5.9403354e+09,6.659492e+08,52109.961,508610.73,10200000,5.8504694e+09,4769987.3
738000,3690,2.7663965e+09,1.4980058e+18,1.752398e+21,5.5422713e+18,9.5403978e+13,6.7352736e+20,8.5327172e+09,0,0,553279.31,6.715143e+08,5.2651577e+10,2.7711356e+09,1.1415718e+09,4.5662872e+10,5.9403323e+09,6.6678703e+08,51474.477,509246.21,10200000,5.8506676e+09,4770196.8
740000,3700,2.7663965e+09,1.4990402e+18,1.7523971e+21,5.5422709e+18,9.5408167e+13,6.7352732e+20,8.5386089e+09,0,0,553279.31,6.7235297e+08,5.2651573e+10,2.7711354e+09,1.1415717e+09,4.5662869e+10,5.9403293e+09,6.6762486e+08,50838.994,509881.7,10200000,5.8508641e+09,4770406.2
742000,3710,2.7663965e+09,1.5000745e+18,1.7523962e+21,5.5422705e+18,9.5412356e+13,6.7352729e+20,8.5445006e+09,0,0,553279.31,6.7319163e+08,5.265157e+10,2.7711352e+09,1.1415717e+09,4.5662867e+10,5.9403263e+09,6.6846269e+08,50203.51,510517.18,10200000,5.8510592e+09,4770615.7
744000,3720,2.7663965e+09,1.5011089e+18,1.7523954e+21,5.5422701e+18,9.5416545e+13,6.7352725e+20,8.5503922e+09,0,0,553279.31,6.740303e+08,5.2651566e+10,2.771135e+09,1.1415716e+09,4.5662864e+10,5.9403232e+09,6.6930052e+08,49568.027,511152.66,10200000,5.8512526e+09,4770825.1
746000,3730,2.7663965e+09,1.5021432e+18,1.7523945e+21,5.5422697e+18,9.5420734e+13,6.735272e+20,8.5562839e+09,0,0,553279.31,6.7486897e+08,5.2651562e+10,2.7711348e+09,1.1415715e+09,4.5662861e+10,5.9403202e+09,6.7013835e+08,48932.543,511788.15,10200000,5.8514446e+09,4771034.6
748000,3740,2.7663965e+09,1.5031775e+18,1.7523936e+21,5.5422692e+18,9.5424923e+13,6.7352716e+20,8.5621755e+09,0,0,553279.31,6.7570763e+08,5.2651558e+10,2.7711346e+09,1.1415715e+09,4.5662858e+10,5.9403172e+09,6.7097618e+08,48297.06,512423.63,10200000,5.851635e+09,4771244
750000,3750,2.7663965e+09,1.5042119e+18,1.7523927e+21,5.5422688e+18,9.5429113e+13,6.7352711e+20,8.5680671e+09,0,0,553279.31,6.765463e+08,5.2651553e+10,2.7711344e+09,1.1415714e+09,4.5662855e+10,5.9403142e+09,6.7181401e+08,47661.576,513059.11,10200000,5.8518239e+09,4771453.5
752000,3760,2.7663965e+09,1.5052462e+18,1.7523918e+21,5.5422683e+18,9.5433302e+13,6.7352707e+20,8.5739587e+09,0,0,553279.31,6.7738497e+08,5.2651549e+10,2.7711342e+09,1.1415713e+09,4.5662852e+10,5.9403112e+09,6.7265184e+08,47026.093,513694.6,10200000,5.8520113e+09,4771663
754000,3770,2.7663965e+09,1.5062805e+18,1.7523909e+21,5.5422678e+18,9.5437491e+13,6.7352702e+20,8.5798502e+09,0,0,553279.31,6.7822363e+08,5.2651544e+10,2.7711339e+09,1.1415712e+09,4.5662849e+10,5.9403082e+09,6.7348967e+08,46390.61,514330.08,10200000,5.8521972e+09,4771872.4
756000,3780,2.7663965e+09,1.5073148e+18,1.75239e+21,5.5422673e+18,9.544168e+13,6.7352696e+20,8.5857418e+09,0,0,553279.31,6.790623e+08,5.265154e+10,2.7711337e+09,1.1415711e+09,4.5662845e+10,5.9403052e+09,6.7432751e+08,45755.126,514965.56,10200000,5.8523816e+09,4772081.9
758000,3790,2.7663965e+09,1.5083492e+18,1.7523892e+21,5.5422668e+18,9.5445869e+13,6.7352691e+20,8.5916333e+09,0,0,553279.31,6.7990097e+08,5.2651535e+10,2.7711334e+09,1.141571e+09,4.5662841e+10,5.9403023e+09,6.7516534e+08,45119.643,515601.05,10200000,5.8525645e+09,4772291.3
760000,3800,2.7663965e+09,1.5093835e+18,1.7523883e+21,5.5422663e+18,9.5450058e+13,6.7352686e+20,8.5975248e+09,0,0,553279.31,6.8073963e+08,5.265153e+10,2.7711331e+09,1.1415709e+09,4.5662838e+10,5.9402993e+09,6.7600317e+08,44484.159,516236.53,10200000,5.852746e+09,4772500.8
762000,3810,2.7663965e+09,1.5104178e+18,1.7523874e+21,5.5422657e+18,9.5454247e+13,6.735268e+20,8.6034163e+09,0,0,553279.31,6.815783e+08,5.2651525e+10,2.7711329e+09,1.1415708e+09,4.5662834e+10,5.9402963e+09,6.76841e+08,43848.676,516872.01,10200000,5.8529259e+09,4772710.2
764000,3820,2.7663965e+09,1.5114521e+18,1.7523865e+21,5.5422652e+18,9.5458436e+13,6.7352674e+20,8.6093078e+09,0,0,553279.31,6.8241697e+08,5.2651519e+10,2.7711326e+09,1.1415707e+09,4.566283e+10,5.9402934e+09,6.7767883e+08,43213.192,517507.5,10200000,5.8531045e+09,4772919.7
766000,3830,2.7663965e+09,1.5124864e+18,1.7523857e+21,5.5422646e+18,9.5462625e+13,6.7352668e+20,8.6151993e+09,0,0,553279.31,6.8325563e+08,5.2651514e+10,2.7711323e+09,1.1415706e+09,4.5662826e+10,5.9402904e+09,6.7851666e+08,42577.709,518142.98,10200000,5.8532815e+09,4773129.2
768000,3840,2.7663965e+09,1.5135207e+18,1.7523848e+21,5.542264e+18,9.5466815e+13,6.7352662e+20,8.6210907e+09,0,0,553279.31,6.840943e+08,5.2651508e+10,2.771132e+09,1.1415705e+09,4.5662821e+10,5.9402875e+09,6.7935449e+08,41942.225,518778.47,10200000,5.8534572e+09,4773338.6
770000,3850,2.7663965e+09,1.514555e+18,1.7523839e+21,5.5422634e+18,9.5471004e+13,6.7352655e+20,8.6269821e+09,0,0,553279.31,6.8493297e+08,5.2651503e+10,2.7711317e+09,1.1415704e+09,4.5662817e+10,5.9402845e+09,6.8019232e+08,41306.742,519413.95,10200000,5.8536314e+09,4773548.1
772000,3860,2.7663965e+09,1.5155893e+18,1.7523831e+21,5.5422628e+18,9.5475193e+13,6.7352649e+20,8.6328735e+09,0,0,553279.31,6.8577163e+08,5.2651497e+10,2.7711314e+09,1.1415703e+09,4.5662813e+10,5.9402816e+09,6.8103015e+08,40671.258,520049.43,10200000,5.8538041e+09,4773757.5
774000,3870,2.7663965e+09,1.5166236e+18,1.7523822e+21,5.5422622e+18,9.5479382e+13,6.7352642e+20,8.6387649e+09,0,0,553279.31,6.866103e+08,5.2651491e+10,2.7711311e+09,1.1415702e+09,4.5662808e+10,5.9402787e+09,6.8186798e+08,40035.775,520684.92,10200000,5.8539755e+09,4773967
776000,3880,2.7663965e+09,1.5176579e+18,1.7523813e+21,5.5422615e+18,9.5483571e+13,6.7352635e+20,8.6446563e+09,0,0,553279.31,6.8744897e+08,5.2651485e+10,2.7711308e+09,1.1415701e+09,4.5662803e+10,5.9402757e+09,6.8270581e+08,39400.292,521320.4,10200000,5.8541455e+09,4774176.5
778000,3890,2.7663965e+09,1.5186922e+18,1.7523805e+21,5.5422609e+18,9.548776e+13,6.7352628e+20,8.6505477e+09,0,0,553279.31,6.8828763e+08,5.2651478e+10,2.7711304e+09,1.14157e+09,4.5662798e+10,5.9402728e+09,6.8354364e+08,38764.808,521955.88,10200000,5.854314e+09,4774385.9
780000,3900,2.7663965e+09,1.5197265e+18,1.7523796e+21,5.5422602e+18,9.5491949e+13,6.735262e+20,8.6564391e+09,0,0,553279.31,6.891263e+08,5.2651472e+10,2.7711301e+09,1.1415698e+09,4.5662794e+10,5.9402699e+09,6.8438147e+08,38129.325,522591.37,10200000,5.8544812e+09,4774595.4
782000,3910,2.7663965e+09,1.5207608e+18,1.7523788e+21,5.5422595e+18,9.5496138e+13,6.7352613e+20,8.6623304e+09,0,0,553279.31,6.8996497e+08,5.2651465e+10,2.7711298e+09,1.1415697e+09,4.5662788e+10,5.940267e+09,6.852193e+08,37493.841,523226.85,10200000,5.854647e+09,4774804.8
784000,3920,2.7663965e+09,1.521795e+18,1.7523779e+21,5.5422588e+18,9.5500327e+13,6.7352605e+20,8.6682217e+09,0,0,553279.31,6.9080363e+08,5.2651459e+10,2.7711294e+09,1.1415696e+09,4.5662783e+10,5.9402641e+09,6.8605713e+08,36858.358,523862.33,10200000,5.8548114e+09,4775014.3
786000,3930,2.7663965e+09,1.5228293e+18,1.7523771e+21,5.5422581e+18,9.5504517e+13,6.7352598e+20,8.674113e+09,0,0,553279.31,6.916423e+08,5.2651452e+10,2.7711291e+09,1.1415695e+09,4.5662778e+10,5.9402612e+09,6.8689496e+08,36222.874,524497.82,10200000,5.8549744e+09,4775223.7
788000,3940,2.7663965e+09,1.5238636e+18,1.7523762e+21,5.5422574e+18,9.5508706e+13,6.735259e+20,8.6800043e+09,0,0,553279.31,6.9248097e+08,5.2651445e+10,2.7711287e+09,1.1415693e+09,4.5662773e+10,5.9402583e+09,6.8773279e+08,35587.391,525133.3,10200000,5.8551361e+09,4775433.2
790000,3950,2.7663965e+09,1.5248979e+18,1.7523754e+21,5.5422567e+18,9.5512895e+13,6.7352582e+20,8.6858956e+09,0,0,553279.31,6.9331963e+08,5.2651438e+10,2.7711283e+09,1.1415692e+09,4.5662767e+10,5.9402554e+09,6.8857062e+08,34951.907,525768.78,10200000,5.8552965e+09,4775642.7
792000,3960,2.7663965e+09,1.5259322e+18,1.7523745e+21,5.5422559e+18,9.5517084e+13,6.7352573e+20,8.6917869e+09,0,0,553279.31,6.941583e+08,5.2651431e+10,2.771128e+09,1.141569e+09,4.5662762e+10,5.9402526e+09,6.8940845e+08,34316.424,526404.27,10200000,5.8554555e+09,4775852.1
794000,3970,2.7663965e+09,1.5269664e+18,1.7523737e+21,5.5422551e+18,9.5521273e+13,6.7352565e+20,8.6976782e+09,0,0,553279.31,6.9499697e+08,5.2651424e+10,2.7711276e+09,1.1415689e+09,4.5662756e+10,5.9402497e+09,6.9024628e+08,33680.941,527039.75,10200000,5.8556132e+09,4776061.6
796000,3980,2.7663965e+09,1.5280007e+18,1.7523728e+21,5.5422544e+18,9.5525462e+13,6.7352556e+20,8.7035694e+09,0,0,553279.31,6.9583563e+08,5.2651417e+10,2.7711272e+09,1.1415687e+09,4.566275e+10,5.9402468e+09,6.9108411e+08,33045.457,527675.23,10200000,5.8557695e+09,4776271
798000,3990,2.7663965e+09,1.529035e+18,1.752372e+21,5.5422536e+18,9.5529651e+13,6.7352547e+20,8.7094606e+09,0,0,553279.31,6.966743e+08,5.2651409e+10,2.7711268e+09,1.1415686e+09,4.5662744e+10,5.940244e+09,6.9192194e+08,32409.974,528310.72,10200000,5.8559246e+09,4776480.5
800000,4000,2.7663965e+09,1.5300692e+18,1.7523711e+21,5.5422528e+18,9.553384e+13,6.7352539e+20,8.7153519e+09,0,0,553279.31,6.9751297e+08,5.2651401e+10,2.7711264e+09,1.1415685e+09,4.5662738e+10,5.9402411e+09,6.9275977e+08,31774.49,528946.2,10200000,5.8560783e+09,4776689.9
